462.549  -79.7113  451.955  -0.000563297
468.67  -82.1476  457.568  -0.00310179
468.95  -82.263  457.819  0.00157928
475.071  -84.7481  463.414  0.00322514
475.35  -84.8638  463.675  -0.00123647
481.472  -87.3887  469.242  -0.000862908
482.072  -87.6381  469.793  -0.00328672
483.751  -88.3439  471.313  -0.00207242
485.891  -89.2294  473.259  0.00188424
492.013  -91.8053  478.818  -0.00451386
492.292  -91.9315  479.067  0.00249826
498.413  -94.5515  484.599  -0.00397484
498.693  -94.666  484.853  0.0023491
504.814  -97.3337  490.358  0.00232324
505.094  -97.4566  490.614  -0.002135
511.215  -100.163  496.101  -5.70487e-05
511.815  -100.433  496.637  0.00311368
513.494  -101.181  498.137  -0.00392901
515.635  -102.142  500.062  -0.00138877
521.756  -104.891  505.527  -0.00210587
522.035  -105.016  505.768  -0.00436215
528.157  -107.816  511.218  -0.00198444
528.436  -107.947  511.469  0.00149014
534.558  -110.788  516.886  0.00476677
534.837  -110.926  517.132  0.000818789
540.958  -113.807  522.527  0.00401052
541.559  -114.099  523.063  0.00264864
543.238  -114.893  524.536  -0.00487912
545.378  -115.911  526.418  0.00228552
551.499  -118.84  531.795  0.000897656
551.779  -118.978  532.034  -0.00201267
557.9  -121.949  537.392  -0.000626908
558.18  -122.082  537.629  0.000199977
564.301  -125.103  542.955  0.00479256
564.58  -125.243  543.197  0.00039533
570.702  -128.306  548.499  -0.00169812
571.302  -128.609  549.022  -0.00288277
572.981  -129.447  550.472  -0.00286324
575.121  -130.529  552.324  -0.000588159
581.243  -133.636  557.601  0.00174266
581.522  -133.778  557.839  0.00209523
587.643  -136.924  563.09  -0.00284809
587.923  -137.068  563.328  0.00460615
594.044  -140.25  568.555  0.00297347
594.324  -140.396  568.792  0.00164521
600.445  -143.636  573.991  -0.00344605
601.045  -143.953  574.497  -0.000884347
602.724  -144.843  575.923  0.00324898
604.865  -145.98  577.735  -0.00359559
610.986  -149.25  582.908  -0.0029245
611.265  -149.409  583.141  0.00344976
617.387  -152.721  588.286  0.000374271
617.666  -152.876  588.525  -0.00318556
623.788  -156.224  593.643  -0.000549862
624.067  -156.38  593.873  -0.00168926
630.188  -159.784  598.967  -0.000510888
630.789  -160.118  599.464  0.00441504
632.468  -161.058  600.858  -0.00455197
634.608  -162.249  602.632  -0.00490096
640.729  -165.684  607.693  0.00344593
641.009  -165.846  607.92  0.003523
647.13  -169.327  612.958  0.00170445
647.41  -169.484  613.185  0.0026044
653.531  -173.007  618.201  -0.00138224
653.81  -173.173  618.423  0.00056151
659.932  -176.728  623.408  -0.00469633
660.532  -177.084  623.893  0.00161961
662.211  -178.062  625.255  0.000690456
664.351  -179.317  626.988  0.000731143
670.473  -182.922  631.939  -0.000806692
670.752  -183.082  632.157  -0.00331728
676.873  -186.727  637.087  0.00422168
677.153  -186.899  637.309  -0.00173903
683.274  -190.573  642.192  -0.00120088
683.554  -190.749  642.418  -0.00347113
689.675  -194.469  647.279  0.00144941
690.275  -194.838  647.755  0.00242842
691.954  -195.856  649.087  -0.00405238
694.095  -197.164  650.776  -0.00486748
700.216  -200.926  655.607  -0.00381247
700.495  -201.106  655.827  -0.0042321
706.617  -204.899  660.622  -0.000888099
706.896  -205.081  660.847  0.00130572
713.018  -208.918  665.613  0.000555193
713.297  -209.087  665.829  -0.00162943
719.418  -212.972  670.562  -0.000227851
720.019  -213.354  671.031  0.00189416
721.698  -214.424  672.322  -0.00213034
723.838  -215.779  673.979  -0.0035241
729.959  -219.699  678.679  -0.00150744
730.239  -219.873  678.893  -0.00327261
736.36  -223.83  683.571  -0.00187331
736.64  -224.012  683.777  -0.000671845
742.761  -228.001  688.421  0.0042952
743.04  -228.182  688.631  2.71111e-05
749.162  -232.214  693.239  0.0011555
749.762  -232.61  693.688  0.00376882
751.441  -233.725  694.949  0.00066283
753.581  -235.141  696.553  -0.00480732
759.703  -239.205  701.132  0.00154157
759.982  -239.393  701.339  -0.00439372
766.103  -243.497  705.879  -0.00240142
766.383  -243.679  706.091  -0.00265306
772.504  -247.82  710.598  0.00275468
772.784  -248.01  710.802  0.00338478
778.905  -252.193  715.28  0.00365183
779.505  -252.597  715.718  0.000161557
781.184  -253.753  716.941  0.00131462
783.325  -255.212  718.501  -0.00219996
789.446  -259.431  722.937  0.00469674
789.725  -259.623  723.142  0.00205702
795.847  -263.873  727.545  -0.00479617
796.126  -264.07  727.747  -0.00369433
802.248  -268.356  732.119  -0.0019995
802.527  -268.544  732.318  -0.0015005
808.648  -272.864  736.653  0.000746239
809.249  -273.291  737.074  0.00114279
810.928  -274.48  738.266  0.00419066
813.068  -275.995  739.77  -0.00424987
819.189  -280.353  744.077  0.00468303
819.469  -280.553  744.27  0.00242052
825.59  -284.938  748.533  -0.00496031
825.87  -285.143  748.736  0.000860544
831.991  -289.565  752.958  0.000777718
832.27  -289.768  753.154  -0.000615653
838.392  -294.226  757.347  -0.00158357
838.992  -294.668  757.758  -0.000905391
840.671  -295.897  758.9  0.0047802
842.811  -297.456  760.369  -0.000364379
848.933  -301.95  764.52  0.000660434
849.212  -302.153  764.716  0.00427616
855.333  -306.679  768.832  -0.00350065
855.613  -306.893  769.016  0.000904058
861.734  -311.447  773.107  0.00133969
862.014  -311.656  773.291  -0.00185342
868.135  -316.251  777.338  0.000818849
868.735  -316.703  777.737  0.00471498
870.414  -317.968  778.835  0.00164506
872.555  -319.577  780.253  -0.000162122
878.676  -324.205  784.262  0.000205022
878.955  -324.419  784.442  -0.00128158
885.077  -329.072  788.414  -0.000683305
885.356  -329.283  788.595  -0.00345565
891.478  -333.972  792.524  0.00328036
891.757  -334.192  792.705  0.000934078
897.878  -338.911  796.603  0.00421588
898.479  -339.373  796.988  -0.00323027
900.158  -340.678  798.049  -0.00222859
902.298  -342.328  799.403  -0.00281421
908.419  -347.087  803.257  -0.00335097
908.699  -347.302  803.441  0.000842994
914.82  -352.082  807.259  0.00120533
915.1  -352.302  807.434  0.00361573
921.221  -357.113  811.214  -0.00201648
921.5  -357.337  811.386  0.00228229
927.622  -362.187  815.121  0.000462447
928.222  -362.659  815.491  0.00154062
929.901  -363.996  816.51  0.000603393
932.041  -365.694  817.807  0.0029365
938.163  -370.571  821.513  -0.00275007
938.442  -370.79  821.676  -0.00220893
944.563  -375.694  825.343  0.00293987
944.843  -375.916  825.504  0.00438332
950.964  -380.856  829.133  0.0030192
951.244  -381.079  829.291  0.00190743
957.365  -386.043  832.881  -0.00075066
957.965  -386.529  833.228  0.00489192
959.644  -387.893  834.202  -0.00469871
961.785  -389.634  835.45  0.00258975
967.906  -394.634  838.991  0.00254092
968.185  -394.863  839.15  0.00229068
974.307  -399.884  842.646  0.00109284
974.586  -400.112  842.806  0.00114943
980.708  -405.165  846.267  8.72015e-05
980.987  -405.389  846.427  -0.00241557
987.108  -410.473  849.846  -0.000777589
987.709  -410.973  850.176  0.00451244
989.388  -412.368  851.109  0.00226285
991.528  -414.146  852.302  -0.00374858
997.649  -419.256  855.679  -0.00328703
997.929  -419.485  855.834  -0.00420011
1004.05  -424.621  859.167  -0.00200519
1004.33  -424.852  859.315  -0.00472601
1010.45  -430.014  862.613  -0.00259991
1010.73  -430.252  862.76  -0.00352513
1016.85  -435.436  866.015  0.000289874
1017.45  -435.94  866.329  -0.00458336
1019.13  -437.374  867.22  -0.000444124
1021.27  -439.186  868.344  0.00140369
1027.39  -444.399  871.559  -0.00248403
1027.67  -444.636  871.702  0.00370398
1033.79  -449.878  874.868  0.00231087
1034.07  -450.115  875.011  0.00143675
1040.19  -455.378  878.136  -0.00479452
1040.47  -455.617  878.278  -0.00104505
1046.6  -460.911  881.366  0.00428713
1047.2  -461.426  881.661  -0.00213519
1047.36  -461.57  881.75  -0.00305475
